sort_id,cluster_id,n_cached_windows,n_valid_dev_pairs,n_stable_pairs,n_failing_pairs,status,start_s,end_s,span_s,reference_end_s,failing_start_s,reference_missing_pct,failing_missing_pct,difference_pp,intervening_windows,dev_interval_index,source_rows,nominal_samples_in_four_fits,historical_samples_in_four_fits,fitted_window_duration_s,KSLabel,ContamPct,source_voltage_exists,template_file_exists
rescue_luke0804_v2v1_g0_imec0,32,1,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,mua,46.6,True,True
rescue_luke0804_v2v1_g0_imec0,33,1,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,good,1.5,True,True
rescue_luke0804_v2v1_g0_imec0,34,25,11.0,5.0,0.0,no_deteriorated_pair,,,,,,,,,,,,,,,good,2.8,True,True
rescue_luke0804_v2v1_g0_imec0,35,14,6.0,2.0,0.0,no_deteriorated_pair,,,,,,,,,,,,,,,good,17.1,True,True
rescue_luke0804_v2v1_g0_imec0,36,69,22.0,5.0,4.0,qualifying_transition,4085.566570043172,4365.883169263631,280.31659922045947,4217.20982309973,4217.2482233096725,3.0265270307059122,16.429577351056807,13.403050320350895,0.0,3.0,"[1449, 1450, 1451, 1452]",4000.0,3996.0,280.2254653888767,good,1.6,True,True
rescue_luke0804_v2v1_g0_imec0,37,116,,,,excluded_closed_cluster_37,,,,,,,,,,,,,,,mua,331.0,True,True
rescue_luke0804_v2v1_g0_imec0,38,47,20.0,0.0,20.0,no_stable_pair,,,,,,,,,,,,,,,good,8.1,True,True
rescue_luke0804_v2v1_g0_imec0,39,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,6.5,True,True
rescue_luke0804_v2v1_g0_imec0,40,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,303.0,True,True
rescue_luke0804_v2v1_g0_imec0,41,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,4.3,True,True
rescue_luke0804_v2v1_g0_imec0,42,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,43,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,249.4,True,True
rescue_luke0804_v2v1_g0_imec0,44,5,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,mua,55.0,True,True
rescue_luke0804_v2v1_g0_imec0,45,23,2.0,0.0,1.0,no_stable_pair,,,,,,,,,,,,,,,mua,33.8,True,True
rescue_luke0804_v2v1_g0_imec0,46,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,266.7,True,True
rescue_luke0804_v2v1_g0_imec0,47,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,8.8,True,True
rescue_luke0804_v2v1_g0_imec0,48,1,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,mua,276.7,True,True
rescue_luke0804_v2v1_g0_imec0,49,3,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,mua,26.9,True,True
rescue_luke0804_v2v1_g0_imec0,50,18,8.0,6.0,0.0,no_deteriorated_pair,,,,,,,,,,,,,,,mua,21.8,True,True
rescue_luke0804_v2v1_g0_imec0,51,5,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,good,6.8,True,True
rescue_luke0804_v2v1_g0_imec0,52,14,9.0,8.0,0.0,no_deteriorated_pair,,,,,,,,,,,,,,,good,0.4,True,True
rescue_luke0804_v2v1_g0_imec0,53,41,21.0,21.0,0.0,no_deteriorated_pair,,,,,,,,,,,,,,,good,4.2,True,True
rescue_luke0804_v2v1_g0_imec0,54,9,2.0,2.0,0.0,no_deteriorated_pair,,,,,,,,,,,,,,,good,5.5,True,True
rescue_luke0804_v2v1_g0_imec0,55,6,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,good,13.8,True,True
rescue_luke0804_v2v1_g0_imec0,56,90,44.0,43.0,0.0,no_deteriorated_pair,,,,,,,,,,,,,,,good,17.3,True,True
rescue_luke0804_v2v1_g0_imec0,57,21,4.0,0.0,4.0,no_stable_pair,,,,,,,,,,,,,,,good,4.4,True,True
rescue_luke0804_v2v1_g0_imec0,58,343,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,mua,142.5,True,True
rescue_luke0804_v2v1_g0_imec0,59,88,47.0,0.0,8.0,no_stable_pair,,,,,,,,,,,,,,,mua,69.2,True,True
rescue_luke0804_v2v1_g0_imec0,60,12,4.0,0.0,2.0,no_stable_pair,,,,,,,,,,,,,,,good,17.5,True,True
rescue_luke0804_v2v1_g0_imec0,61,2,1.0,1.0,0.0,no_deteriorated_pair,,,,,,,,,,,,,,,good,2.8,True,True
rescue_luke0804_v2v1_g0_imec0,62,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,4.6,True,True
rescue_luke0804_v2v1_g0_imec0,63,7,4.0,4.0,0.0,no_deteriorated_pair,,,,,,,,,,,,,,,good,8.3,True,True
rescue_luke0804_v2v1_g0_imec0,64,105,58.0,52.0,1.0,no_ordered_pair_in_same_dev_interval,,,,,,,,,,,,,,,mua,31.1,True,True
rescue_luke0804_v2v1_g0_imec0,65,102,56.0,56.0,0.0,no_deteriorated_pair,,,,,,,,,,,,,,,mua,23.6,True,True
rescue_luke0804_v2v1_g0_imec0,66,81,32.0,10.0,2.0,qualifying_transition,7663.196363081929,8000.5906076920255,337.3942446100964,7808.706825286967,7808.708858631417,3.4792098646627156,18.157618016897636,14.67840815223492,0.0,5.0,"[2612, 2613, 2614, 2615]",4000.0,3996.0,337.38087787035147,mua,45.2,True,True
rescue_luke0804_v2v1_g0_imec0,67,96,11.0,3.0,5.0,no_ordered_pair_in_same_dev_interval,,,,,,,,,,,,,,,mua,91.6,True,True
rescue_luke0804_v2v1_g0_imec0,68,218,36.0,0.0,34.0,no_stable_pair,,,,,,,,,,,,,,,mua,142.5,True,True
rescue_luke0804_v2v1_g0_imec0,69,7,3.0,0.0,2.0,no_stable_pair,,,,,,,,,,,,,,,good,13.3,True,True
rescue_luke0804_v2v1_g0_imec0,70,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,71,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,210.5,True,True
rescue_luke0804_v2v1_g0_imec0,72,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,294.1,True,True
rescue_luke0804_v2v1_g0_imec0,73,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,74,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,75,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,19.7,True,True
rescue_luke0804_v2v1_g0_imec0,76,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,77,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,382.1,True,True
rescue_luke0804_v2v1_g0_imec0,78,17,12.0,11.0,0.0,no_deteriorated_pair,,,,,,,,,,,,,,,good,8.8,True,True
rescue_luke0804_v2v1_g0_imec0,79,14,4.0,0.0,4.0,no_stable_pair,,,,,,,,,,,,,,,good,17.5,True,True
rescue_luke0804_v2v1_g0_imec0,80,30,10.0,8.0,0.0,no_deteriorated_pair,,,,,,,,,,,,,,,mua,25.4,True,True
rescue_luke0804_v2v1_g0_imec0,81,159,1.0,0.0,1.0,no_stable_pair,,,,,,,,,,,,,,,mua,144.7,True,True
rescue_luke0804_v2v1_g0_imec0,82,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,83,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,84,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,85,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,86,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,5.1,True,True
rescue_luke0804_v2v1_g0_imec0,87,12,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,good,16.8,True,True
rescue_luke0804_v2v1_g0_imec0,88,9,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,good,10.3,True,True
rescue_luke0804_v2v1_g0_imec0,89,163,4.0,0.0,4.0,no_stable_pair,,,,,,,,,,,,,,,mua,144.1,True,True
rescue_luke0804_v2v1_g0_imec0,90,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,91,38,19.0,5.0,2.0,qualifying_transition,6542.269534723258,8349.025812665532,1806.7562779422733,6721.417114163302,8067.7596749203985,2.335473166111857,37.17643757502382,34.84096440891196,8.0,5.0,"[3388, 3389, 3398, 3399]",4000.0,3996.0,460.3708836176638,good,0.6,True,True
rescue_luke0804_v2v1_g0_imec0,92,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,93,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,94,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,95,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,18.4,True,True
rescue_luke0804_v2v1_g0_imec0,96,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,4.2,True,True
rescue_luke0804_v2v1_g0_imec0,97,153,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,mua,144.5,True,True
rescue_luke0804_v2v1_g0_imec0,98,167,1.0,0.0,1.0,no_stable_pair,,,,,,,,,,,,,,,mua,137.6,True,True
rescue_luke0804_v2v1_g0_imec0,99,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,100,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,3.4,True,True
rescue_luke0804_v2v1_g0_imec0,101,10,4.0,4.0,0.0,no_deteriorated_pair,,,,,,,,,,,,,,,good,5.4,True,True
rescue_luke0804_v2v1_g0_imec0,102,1,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,mua,32.7,True,True
rescue_luke0804_v2v1_g0_imec0,103,2,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,mua,56.4,True,True
rescue_luke0804_v2v1_g0_imec0,104,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,105,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,0.4,True,True
rescue_luke0804_v2v1_g0_imec0,106,14,1.0,0.0,0.0,no_stable_pair,,,,,,,,,,,,,,,mua,161.8,True,True
rescue_luke0804_v2v1_g0_imec0,107,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,5.6,True,True
rescue_luke0804_v2v1_g0_imec0,108,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,675.0,True,True
rescue_luke0804_v2v1_g0_imec0,109,6,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,good,14.7,True,True
rescue_luke0804_v2v1_g0_imec0,110,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,67.9,True,True
rescue_luke0804_v2v1_g0_imec0,111,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,112,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,113,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,19.7,True,True
rescue_luke0804_v2v1_g0_imec0,114,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,2.6,True,True
rescue_luke0804_v2v1_g0_imec0,115,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,3.2,True,True
rescue_luke0804_v2v1_g0_imec0,116,156,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,mua,125.0,True,True
rescue_luke0804_v2v1_g0_imec0,117,12,4.0,0.0,0.0,no_stable_pair,,,,,,,,,,,,,,,mua,29.3,True,True
rescue_luke0804_v2v1_g0_imec0,118,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,37.3,True,True
rescue_luke0804_v2v1_g0_imec0,119,104,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,mua,125.7,True,True
rescue_luke0804_v2v1_g0_imec0,120,2,1.0,0.0,1.0,no_stable_pair,,,,,,,,,,,,,,,mua,22.2,True,True
rescue_luke0804_v2v1_g0_imec0,121,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,151.3,True,True
rescue_luke0804_v2v1_g0_imec0,122,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,32.3,True,True
rescue_luke0804_v2v1_g0_imec0,123,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,262.2,True,True
rescue_luke0804_v2v1_g0_imec0,124,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,40.3,True,True
rescue_luke0804_v2v1_g0_imec0,125,30,11.0,11.0,0.0,no_deteriorated_pair,,,,,,,,,,,,,,,good,5.7,True,True
rescue_luke0804_v2v1_g0_imec0,126,182,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,mua,123.0,True,True
rescue_luke0804_v2v1_g0_imec0,127,3,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,good,17.2,True,True
rescue_luke0804_v2v1_g0_imec0,128,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,425.2,True,True
rescue_luke0804_v2v1_g0_imec0,129,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,1.4,True,True
rescue_luke0804_v2v1_g0_imec0,130,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,370.4,True,True
rescue_luke0804_v2v1_g0_imec0,131,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,6.9,True,True
rescue_luke0804_v2v1_g0_imec0,132,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,133,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,6.1,True,True
rescue_luke0804_v2v1_g0_imec0,134,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,710.9,True,True
rescue_luke0804_v2v1_g0_imec0,135,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,136,181,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,mua,123.6,True,True
rescue_luke0804_v2v1_g0_imec0,137,164,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,mua,123.8,True,True
rescue_luke0804_v2v1_g0_imec0,138,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,2.9,True,True
rescue_luke0804_v2v1_g0_imec0,139,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,140,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,14.0,True,True
rescue_luke0804_v2v1_g0_imec0,141,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,5.6,True,True
rescue_luke0804_v2v1_g0_imec0,142,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,446.3,True,True
rescue_luke0804_v2v1_g0_imec0,143,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,14.4,True,True
rescue_luke0804_v2v1_g0_imec0,144,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,3.7,True,True
rescue_luke0804_v2v1_g0_imec0,145,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,23.8,True,True
rescue_luke0804_v2v1_g0_imec0,146,144,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,mua,123.0,True,True
rescue_luke0804_v2v1_g0_imec0,147,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,331.7,True,True
rescue_luke0804_v2v1_g0_imec0,148,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,85.5,True,True
rescue_luke0804_v2v1_g0_imec0,149,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,407.3,True,True
rescue_luke0804_v2v1_g0_imec0,150,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,20.9,True,True
rescue_luke0804_v2v1_g0_imec0,151,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,37.3,True,True
rescue_luke0804_v2v1_g0_imec0,152,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,2.9,True,True
rescue_luke0804_v2v1_g0_imec0,153,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,34.7,True,True
rescue_luke0804_v2v1_g0_imec0,154,28,11.0,11.0,0.0,no_deteriorated_pair,,,,,,,,,,,,,,,good,12.2,True,True
rescue_luke0804_v2v1_g0_imec0,155,3,1.0,1.0,0.0,no_deteriorated_pair,,,,,,,,,,,,,,,good,9.3,True,True
rescue_luke0804_v2v1_g0_imec0,156,119,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,mua,122.4,True,True
rescue_luke0804_v2v1_g0_imec0,157,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,5.0,True,True
rescue_luke0804_v2v1_g0_imec0,158,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,30.8,True,True
rescue_luke0804_v2v1_g0_imec0,159,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,26.4,True,True
rescue_luke0804_v2v1_g0_imec0,160,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,4.8,True,True
rescue_luke0804_v2v1_g0_imec0,161,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,290.8,True,True
rescue_luke0804_v2v1_g0_imec0,162,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,26.4,True,True
rescue_luke0804_v2v1_g0_imec0,163,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,164,119,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,mua,127.0,True,True
rescue_luke0804_v2v1_g0_imec0,165,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,23.6,True,True
rescue_luke0804_v2v1_g0_imec0,166,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,167,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,69.9,True,True
rescue_luke0804_v2v1_g0_imec0,168,1,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,good,10.1,True,True
rescue_luke0804_v2v1_g0_imec0,169,2,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,mua,50.2,True,True
rescue_luke0804_v2v1_g0_imec0,170,1,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,mua,34.7,True,True
rescue_luke0804_v2v1_g0_imec0,171,104,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,mua,118.3,True,True
rescue_luke0804_v2v1_g0_imec0,172,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,173,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,28.0,True,True
rescue_luke0804_v2v1_g0_imec0,174,4,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,good,15.3,True,True
rescue_luke0804_v2v1_g0_imec0,175,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,176,2,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,good,19.5,True,True
rescue_luke0804_v2v1_g0_imec0,177,10,4.0,1.0,0.0,no_deteriorated_pair,,,,,,,,,,,,,,,mua,49.9,True,True
rescue_luke0804_v2v1_g0_imec0,178,1,0.0,0.0,0.0,no_valid_dev_pair,,,,,,,,,,,,,,,good,13.2,True,True
rescue_luke0804_v2v1_g0_imec0,179,3,2.0,2.0,0.0,no_deteriorated_pair,,,,,,,,,,,,,,,good,18.3,True,True
rescue_luke0804_v2v1_g0_imec0,180,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,0.0,True,True
rescue_luke0804_v2v1_g0_imec0,181,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,13.2,True,True
rescue_luke0804_v2v1_g0_imec0,182,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,good,5.1,True,True
rescue_luke0804_v2v1_g0_imec0,183,4,2.0,2.0,0.0,no_deteriorated_pair,,,,,,,,,,,,,,,good,7.1,True,True
rescue_luke0804_v2v1_g0_imec0,184,0,0.0,0.0,0.0,no_cached_windows,,,,,,,,,,,,,,,mua,20.6,True,True
rescue_luke0804_v2v1_g0_imec0,185,16,1.0,1.0,0.0,no_deteriorated_pair,,,,,,,,,,,,,,,good,3.1,True,True
rescue_luke0804_v2v1_g0_imec0,186,181,4.0,0.0,4.0,no_stable_pair,,,,,,,,,,,,,,,mua,115.1,True,True
